name,category,subcategory,address,city,country_code,latitude,longitude,website,phone,source_record_id
DLX Deluxe Music,tiendas,music_and_dvd_store,Fridhemsgatan 40,Stockholm,SE,59.33407211303711,18.030479431152344,http://www.dlxmusic.se,+46856631800,f181fb18-713d-43f7-b279-2bbf671f18fc
ABC Färgekonomi,tiendas,hardware_home_and_garden_store,Birger Jarlsgatan 65,Stockholm,SE,59.3428955078125,18.063138961791992,http://www.abcfargekonomi.se,+4686737075,1e312a84-4778-4be0-87bb-6834778814cf
O'Learys Kista,restaurantes,american_restaurant,Hanstavägen 55,Stockholm,SE,59.40388107299805,17.94320297241211,https://olearys.se/stockholm-kista-event-center/,08-751 09 50,c24efb0b-1308-4d77-b1cb-ecb94626551f
Hemköp,tiendas,korean_grocery_store,Karlbergsvägen 24,Stockholm,SE,59.34309387207031,18.04599952697754,https://www.hemkop.se/butik/4129,08300211,44662cab-1337-49ce-8daa-ffebfb172c3c
StaDemonia Tattoo Stockholm,belleza,tattoo,Slipgatan 9,Stockholm,SE,59.33259201049805,18.038808822631836,http://wwwstademonia.com,073-600 41 28,6abab180-1625-4ee8-99e6-550893eca59a
Doktor24 Vård & Vaccin,salud,allergy_and_immunology,Folkungagatan 65,Stockholm,SE,59.31483840942383,18.07747459411621,https://doktor24.se/,0812420002,cac03c2e-b55a-4442-8887-00dfb2e88f8f
Acem Meditation Sverige,belleza,meditation_center,Drottninggatan 85,Stockholm,SE,59.338478088378906,18.05649185180664,http://www.acem.se/acem_sites/acem_se/kontakt,+4684118106,7cef7f6e-87c4-4f8f-9878-478b6b25af98
Djingis Khan Barbecue,restaurantes,mongolian_restaurant,Sveavägen 36,Stockholm,SE,59.336429595947266,18.062929153442383,http://www.djingiskhan.com/,+468216385,fd710940-6ab6-469c-8ea6-31aa8dd4c6f2
Astoriakliniken,salud,plastic_and_reconstructive_surgery,Kungsgatan 37,Stockholm,SE,59.335636138916016,18.064599990844727,https://www.instagram.com/astoriakliniken.se,+46840911000,33630baf-cffd-4498-8a5d-97a10bb2251a
Myrorna,tiendas,second_hand_clothing_store,Götgatan 79,Stockholm,SE,59.31071090698242,18.075244903564453,http://www.myrorna.se/,+46855603368,bf9df46f-4ae6-4a0d-a971-db31aeedff45
Årstakliniken,belleza,veterinarian,Lindetorpsvägen 17,Stockholm,SE,59.29446792602539,18.066890716552734,http://www.arstakliniken.se/,+468191233,63202ef0-e66e-44db-94d3-0d35c5bb807c
Dövteamet,salud,psychiatry,"Dalagatan 9,Sabbatsbergs sjukhus, Hiss B, våning 2",Stockholm,SE,59.33830261230469,18.048532485961914,https://www.habilitering.se/om-oss/vara-mottagningar/dovteamet/,08-123 351 80,520d18d2-c276-4e01-876a-09ac923a3592
Apotek Hjärtat,tiendas,pharmacy,S:t Göransplan 1,Stockholm,SE,59.33422088623047,18.020727157592773,https://www.apotekhjartat.se/hitta-apotek-hjartat/stockholm/apotek_hjartat_st_gorans_sjukhus_stockholm/,0771405405,40fb28cc-4783-4f59-af27-630694d380db
Restaurant The Fishery,restaurantes,seafood_restaurant,Brunkebergstorg 14,Stockholm,SE,59.331661224365234,18.066665649414062,https://www.thefishery.se/,+4686410100,ddc6c23e-76c3-441b-a727-fd80d679ce19
Stockholms Hundforum,belleza,pet_boarding,Celsiusgatan 6,Stockholm,SE,59.3329963684082,18.03919792175293,http://www.stockholmshundforum.se/,+4686513068,f9410f5f-fab3-4586-bf69-25cefeabcc56
Snälltåget,servicios,railroad_freight,Centralplan 15,Stockholm,SE,59.329776763916016,18.057497024536133,http://www.snalltaget.se,+46771260000,952c537c-b21b-4e43-a15b-9d8b49258f5b
Fang Yuan Shi Wu,restaurantes,dim_sum_restaurant,Södermannagatan 37,Stockholm,SE,59.31027603149414,18.082176208496094,,+46730732525,dff559b1-52c2-4456-97c9-c6c6387625a6
Intersport,tiendas,sporting_goods_store,Götgatan 78,Stockholm,SE,59.3121223449707,18.074169158935547,https://www.intersport.se/vara-butiker/skrapan,+46857010820,c0ae4d43-ecb8-4d81-9adf-f11934ea5c5e
BUP Enhet för psykos och bipolär sjukdom,salud,behavioral_or_mental_health_clinic,"Arenavägen 33, Plan 8",Stockholm,SE,59.29510498046875,18.08031463623047,https://www.bup.se/hitta-mottagning/bup-intensiv-oppenvard/enhet-for-unga-med-psykos-och-bipolar-sjukdom/,08-123 668 83,f04bd2fb-9969-4dec-8f13-95b0d8a7241c
Unikvård,belleza,medical_spa,Tulegatan 55,Stockholm,SE,59.34720230102539,18.057287216186523,http://www.unikvard.se/,+46793016111,7153d14d-0188-4c70-808e-47a516208b93
Dovas,restaurantes,dive_bar,Hornsgatan 90,Stockholm,SE,59.31777572631836,18.053302764892578,https://www.gallerikorn.com,+4684299210,d6ed0220-9c0a-4706-926a-d661d1683f6d
Bonava,servicios,home_developer,Lindhagensgatan 74,Stockholm,SE,59.33268356323242,18.018402099609375,https://bonava.se/,+46840954400,07077f1f-4b35-4032-9ce7-0df8e4aab3fc
ASSA ABLOY Headquarters,servicios,home_security,Klarabergsviadukten 90,Stockholm,SE,59.330223083496094,18.053726196289062,https://www.assaabloy.com/group/en,+46850648500,a151ace2-9e5c-4880-a456-ad0aee8d7696
Cardboard Collective,tiendas,electronics_store,S:t Eriksgatan 44,Stockholm,SE,59.33478927612305,18.033039093017578,https://www.webhallen.com/se/campaign/12001-Webhallen-Cardboard-Collective,+4686736000,c7b50f49-7004-4ca2-934e-623685ae8fc6
Motorik- och träningscenter,salud,occupational_therapy,"Olivecronas väg 5, Sabbatsbergs sjukhus, Hiss A, våning 1",Stockholm,SE,59.3383674621582,18.04729461669922,https://www.habilitering.se/om-oss/vara-mottagningar/motorik--och-traningscenter/,08-123 351 55,00d4224b-f9db-4ad4-9dbf-f97fcc622162
Smart Design Stockholm,servicios,cabinet_sales_service,Tomtebogatan 16,Stockholm,SE,59.34149169921875,18.033845901489258,https://www.smart-design.se/?utm_source=bing,0709283777,215512fd-b626-433e-8d1a-ccb9983143ce
Trygg-Hansa,servicios,insurance_agency,Fleminggatan 18,Stockholm,SE,59.33383560180664,18.045063018798828,http://www.trygghansa.se/,+46771111110,c99c5163-a0b7-4515-80df-e82c88b1d80f
Irradia Kliniken,belleza,beauty_salon,Älvkarleövägen 2,Stockholm,SE,59.35395431518555,18.09678840637207,http://www.irradiakliniken.se/,+4686641752,be65cfa5-6e31-49d6-9fd2-03c1c3378112
Clinic & Hair - Skönhetssalong söder,belleza,personal_or_beauty_service,Ölandsgatan 45B,Stockholm,SE,59.30880355834961,18.0770263671875,https://www.bokadirekt.se/places/clinic-%26-hair-s%C3%B6der-32650,08-643 38 39,c1d84391-7285-4368-91fb-350f6ff8305e
Willys,tiendas,discount_store,Hornsgatan 74,Stockholm,SE,59.318328857421875,18.057289123535156,https://www.willys.se/butik-sok,+46846007310,8e91670a-4a1f-4ae6-917f-93bd178e56ce
Tele2,servicios,telecommunications_company,Storholmsgatan 6,Stockholm,SE,59.27529525756836,17.908205032348633,https://www.tele2.se/butiker/tele2-skarholmen-centrum/,+46772252525,0850a13b-68b3-490b-a2d0-e554635c1e0e
The Auld Dub,restaurantes,irish_pub,Holländargatan 1,Stockholm,SE,59.335411071777344,18.061538696289062,http://www.theaulddub.se/,+4686797707,75173974-9d71-4c3b-a54e-a467ceb2a2fc
Skira,servicios,farming_service,Franzengatan 1B,Stockholm,SE,59.3392219543457,18.01417350769043,https://skira.com/,0730522705,1fff2bc5-fc4a-4f72-bd86-bfaf05f2554c
Familjerådgivning City Söderstöd KBT,salud,family_counseling,Kammakargatan 70,Stockholm,SE,59.33647537231445,18.051647186279297,http://www.soderstod.se/,087022089,453bdf11-5cd1-4de6-8984-54a2e2bd52dd
Subway,restaurantes,sandwich_shop,Byholmsgången 1-3,Stockholm,SE,59.27570724487305,17.9096622467041,https://restaurants.subway.com/sv/sverige/skarholmen/byholmsgangen-1-3,+468891922,d8ba4ef1-3482-47ee-a150-1d066f64b546
Klang Market,restaurantes,international_fusion_restaurant,Långholmsgatan 17-21,Stockholm,SE,59.316524505615234,18.033960342407227,https://www.klangmarket.se/,0101883995,14dd7309-d87e-4601-bde7-e196fcbf77d5
TanExpress Kungsholmen,belleza,tanning_salon,Kungsholmsgatan 30,Stockholm,SE,59.331783294677734,18.043123245239258,https://www.tanexpress.se/,+46848004285,e3d7432d-9695-4b66-b82d-116b9d4c5b25
Lundgrens Fiskredskap,tiendas,hunting_and_fishing_store,Hantverkargatan 21,Stockholm,SE,59.328468322753906,18.046470642089844,http://www.lundgrensfiske.com/,+468102122,f24ce3b0-cf9a-4c86-8201-856cf9d0c96b
Familjeterapeuterna Syd Östermalm Beskow Humlegården,salud,family_counseling,Engelbrektsgatan 9,Stockholm,SE,59.339229583740234,18.06964111328125,http://Familjeterapeuterna.com/,+4620899246,92e023af-3352-44fe-b569-1941483810a3
Amazon Fotvård,salud,podiatry,Timmermansgatan 37,Stockholm,SE,59.31494140625,18.061878204345703,http://www.amazon-fotvard.se/,+4686437149,951c16d2-031c-4991-9ec2-6e378f289356
Cupcake STHLM,restaurantes,cupcake_shop,Sankt Eriksgatan 83,Stockholm,SE,59.34041976928711,18.036983489990234,http://www.cupcakesthlm.se/,+468838083,46921341-3272-4713-92b3-41259d816ba1
Familjens Jurist,servicios,legal_service,Hantverkargatan 85-87,Stockholm,SE,59.331329345703125,18.028902053833008,https://www.familjensjurist.se/kontor/stockholm/stockholm-hantverkargatan/,0771-77 10 70,48f7288b-e89e-432d-b36b-95332cee44cb
Pipers Hudvård,belleza,skin_care_and_makeup,Pipersgatan 28,Stockholm,SE,59.331966400146484,18.046810150146484,https://www.shr.nu/salongsok/?searchstring=pipers+hudvard,+46812058989,ba943536-1c71-4367-abd4-05f7bead938a
Sundarbans Indisk Restaurang,restaurantes,indian_restaurant,Victor Balcks väg 101,Stockholm,SE,59.27104568481445,18.085479736328125,http://www.sundarbans.co/avhamtnings/,+4686003130,291d07dc-61db-4ef3-87ba-cdcd60209559
Ur&Penn,tiendas,watch_store,Nybohovsbacken 38,Stockholm,SE,59.309295654296875,18.02383041381836,https://uropenn.se/hitta-butik/,010-405 33 14,aa45175a-f456-4056-9285-362f0965adb7
Marbodal,servicios,countertop_installation,Birger Jarlsgatan 60,Stockholm,SE,59.34170150756836,18.065248489379883,http://www.marbodal.se,+46101482500,c952c8a1-9f79-4555-bc38-4843e4f652c9
Bebas Hair & Beauty,belleza,hair_stylist,Kommendörsgatan 14,Stockholm,SE,59.3484992980957,18.062719345092773,http://www.bebashairandbeauty.com/,0739129314,61502cf8-1aa7-4782-a54b-d5e497a52237
Jula,tiendas,do_it_yourself_store,Tangentvägen 16,Stockholm,SE,59.26820373535156,17.91944122314453,https://www.jula.se/vara-varuhus/stockholm-kungens-kurva/,0511-34 20 00,ffd9bc90-edeb-4c11-aeb5-622f18cf2636
Klockmaster,servicios,jewelry_and_watches_manufacturer,Karlaplan 13,Stockholm,SE,59.33917236328125,18.09119987487793,https://www.klockmaster.se/,08-6616192,ae0f0dfc-0164-435d-9c9f-447562464090
Toni & GUY,belleza,hair_stylist,Hornsgatan 5,Stockholm,SE,59.31963348388672,18.06972312927246,http://www.toniandguy.se/,087145656,88d61fd3-5956-4574-8893-d5fc1bced5e5
Lounes,belleza,beauty_salon,Nybrogatan 70,Stockholm,SE,59.341636657714844,18.082889556884766,https://lounes.se/,+4684705011,4aff6cc3-3a7e-4450-84a3-b87c757053de
Gula Villan,restaurantes,lounge,Svante Arrhenius väg 33,Stockholm,SE,59.36366271972656,18.063024520874023,"http://sv.wikipedia.org/wiki/Gula_Villan,_Frescati",+4687659013,44f61c4b-59ac-43b0-b7b2-8fb766d4bc97
VUB-teamet,salud,psychiatry,"Olivecronas väg 7, Sabbatsbergs sjukhus, BV",Stockholm,SE,59.33827590942383,18.04629135131836,https://www.habilitering.se/om-oss/vara-mottagningar/vub-teamet/,08-123 488 60,da5c9977-5b45-4268-901b-ea5a81548f7d
Bik Bok,tiendas,womens_clothing_store,Sollentunavägen 163,Stockholm,SE,59.42900466918945,17.95025634765625,http://bikbok.com/sv/corporate-sv/butiker2/butiker/sweden/k16/,+46 10 20 63 443,41cc2f0c-2ad7-4c64-9109-5c41e912f9f1
Folktandvården Hornstull,salud,dental_clinic,Hornsbruksgatan 28,Stockholm,SE,59.316123962402344,18.034486770629883,https://www.folktandvardenstockholm.se/vara-kliniker/allmantandvard/hornstull/,08-123 164 50,4c2c5e83-3bff-46d6-a658-4d6f4d894a91
Peter Åkare,salud,medical_transportation,Artillerigatan 6,Stockholm,SE,59.33279800415039,18.080276489257812,https://peterakare.se/,08310366,b2f5e490-fdc3-464f-a4ca-c33c5ce8b830
Gärdets vårdcentral,salud,public_health_clinic,Sandhamnsgatan 4,Stockholm,SE,59.347137451171875,18.10352897644043,https://www.vardcentraler.regionstockholm.se/hitta-vardcentral/gardet/,08-123 391 50,280a0c1b-6bb2-4e04-8b9e-1ed4fc6991f9
LE ke BAB,restaurantes,arabian_restaurant,Hammarby allé 151,Stockholm,SE,59.30298614501953,18.101144790649414,https://lekebab.se/?utm_source=bing,0851044994,9a15373a-3d30-41c5-927f-31a5a044c736
Centrum för reumatologi,salud,rheumatology,"Solnavägen 1 E, plan 5",Stockholm,SE,59.346405029296875,18.032123565673828,https://www.reumatologicentrum.se/,08-123 676 50,c400e8a6-05bb-4694-a5b7-e0b41a13c866
CrossFit NB,belleza,health_and_wellness_club,Arenaslingan 3,Stockholm,SE,59.29226303100586,18.0830135345459,https://www.crossfit.com/gym/36076/crossfit-nb,,480f6208-de36-4684-8462-ac88e190961f
