name,category,subcategory,address,city,country_code,latitude,longitude,website,phone,source_record_id
Well Collective,belleza,animal_or_pet_service,"Blk 418 Northshore Drive 02-11/12, 418 Northshore Dr, #2 Northshore Plaza",Singapore,SG,1.417806625366211,103.9012451171875,http://www.wellcollective.com.sg/,+6569796442,26195928-9166-4b34-aed7-4d832c15f41c
The Malayan Council,restaurantes,malaysian_restaurant,22 Dunlop St,Singapore,SG,1.304585576057434,103.85404205322266,https://themalayancouncil.sg,+6590097345,78ff4a3e-80b6-4999-8bf6-799b430ca8b6
Shenton Family Medical Clinic,salud,doctors_office,"The Pinnacle@Duxton, 1 Cantonment Rd",Singapore,SG,1.2755999565124512,103.84121704101562,http://www.parkwayshenton.com,+6565095260,9cbae6c2-a41e-4e1e-96ff-db3aad55998e
JAAN by Kirk Westaway,restaurantes,restaurant,"Swissotel The Stamford, 2 Stamford Rd",Singapore,SG,1.2933269739151,103.85331726074219,https://www.jaan.sg/?utm_source=facebook&utm_medium=social&utm_campaign=sts-jaan,+6591999008,7b75980d-7563-420b-b82c-d0b28fa595bf
ShadeSpace,servicios,shades_and_blinds,"81 Ubi Ave 4, #01-14, UB.One",Singapore,SG,1.3335328102111816,103.89347076416016,http://www.shadespace.com.sg/,86858847,ea5d5069-a11f-41bd-bbd3-c210e6d9d8d8
NTUC FairPrice,tiendas,grocery_store,"Nex, 23 Serangoon Central",Singapore,SG,1.350699782371521,103.8719711303711,http://www.fairprice.com.sg/,+6566344948,e96c5f69-f188-40ce-9333-afa14cae7ed0
Awafi Restaurant,restaurantes,kosher_restaurant,24 Waterloo St,Singapore,SG,1.2981209754943848,103.85078430175781,http://www.singaporejews.com/awafi-restaurant.html,+6590880230,81dc8313-e8e8-4bec-b7b4-a682fc85a98c
Digital Plate,belleza,food_consultant,"190 Clemenceau Ave, #06-07",Singapore,SG,1.2979544401168823,103.8442153930664,http://www.workcentral.com.sg/thedininghall,+6567088200,c8291f54-2025-4d5e-9e37-33860d4e26a5
Majestic Fast Ferry Pte Ltd,servicios,ferry_boat_company,"1 Maritime Square, #03-41",Singapore,SG,1.2642450332641602,103.82000732421875,http://www.majesticfastferry.com.sg/,+6562789688,36b56870-c386-4ace-8a21-2c5771f2aa29
Tod's,servicios,bags_luggage_company,"2 Bayfront Ave, # B1 - 81",Singapore,SG,1.2844750881195068,103.86019134521484,http://www.tods.com/en_ww/,+6566887787,cafdd4ae-5c87-4e30-920f-905a7840e8ba
CANCHITA at Dempsey Hill - Best Peruvian Restaurant in Singapore,restaurantes,peruvian_restaurant,"Dempsey Rd, #9A 9B",Singapore,SG,1.3030439615249634,103.80988311767578,http://canchita.sg/,+6580281994,eba763f0-7e9b-44f1-ad59-f3cc9e27d23d
Hamilton Sundstrand Pacific Aerospace,restaurantes,cafeteria,"Hamilton Sundstrand Building, 18 Bedok S. Rd.",Singapore,SG,1.320626139640808,103.93468475341797,http://www.hamiltonsundstrand.com.sg,6442 0233,2952aacd-7b5d-4281-a8d3-cc869e77895f
Hershey's Chocolate World,restaurantes,candy_store,"26 Sentosa Gateway, #01-075",Singapore,SG,1.2562949657440186,103.82111358642578,https://www.hersheys.com/chocolateworld/en_us/locations/singapore.html,+6568846733,57f9ebd7-6881-495d-8917-9a5fbdc045e8
Heritage Conservation Centre,servicios,art_restoration_service,32 Jurong Port Rd,Singapore,SG,1.3127232789993286,103.71815490722656,http://www.hcc.sg/,+6562672618,5e3cf37f-036c-486a-a80b-da2991f47d6b
Singapore Post,servicios,post_office,"SingPost Centre, 10 Eunos Rd 8",Singapore,SG,1.3190324306488037,103.89449310302734,https://www.singpost.com/,+6568456258,4fa6cc47-1258-45aa-98ed-369f27d67adc
Thomson Fertility Centre,salud,fertility_clinic,"290 Orchard Road, Paragon Medical Centre #19-01 (Access via, Lift Lobby",Singapore,SG,1.303850769996643,103.83556365966797,http://thomsonfertility.com.sg/,+6562527766,b858702a-c3e1-44a2-90f0-402ce71d8fef
Chico Loco,restaurantes,mexican_restaurant,102 Amoy St,Singapore,SG,1.2816163301467896,103.847412109375,https://super-loco.com/chicoloco/,+6597387828,ae37ea13-edf2-4ad6-bf9f-53112b72bd1d
Thai makeup artist in Singapore,belleza,makeup_artist,Hougang St 52,Singapore,SG,1.376436710357666,103.889892578125,http://www.makeupcoursesingapore.com/,+6596429195,3c8ca64c-a88d-47ef-bb16-90b3f2a18ec4
LifeSprings Canossian Spirituality Centre,belleza,meditation_center,100 Jln Merbok,Singapore,SG,1.345324993133545,103.76460266113281,http://www.lifespringscanossian.com/,+6564662178,ad7bcc7f-15e5-4194-9dab-6d6fcdbd90b6
MoneyMax Leasing,tiendas,second_hand_clothing_store,"Suite 1, 7 Changi Business Park Vista SOOKEE HQ Singapore",Singapore,SG,1.3385591506958008,103.96562957763672,https://moneymaxleasing.com/,81333568,b9a31d8b-fd19-485b-b134-c37d073d0524
Jermyn Street,belleza,barber,43 Amoy St,Singapore,SG,1.2805156707763672,103.84693908691406,http://www.jermynstreet.com.sg,+6562204010,c795908b-95eb-4a06-92df-5753e5c6ad02
Mister Minit,belleza,shoe_repair,"930 Yishun Ave 2, # B1 - 08 Northpoint City",Singapore,SG,1.429607629776001,103.83567810058594,http://www.misterminit.co/,+6565130059,daf39776-ef08-4cf7-8874-a60567ef5628
Contatdecor,servicios,windows_installation,"Eastlink, 3018 Bedok North St 5",Singapore,SG,1.3353999853134155,103.94898986816406,http://www.contatdecor.sg/,+6564424904,e0296f93-955b-42e8-a967-5a550b0d625b
Bloodbank,salud,blood_and_plasma_donation_center,"900 South Woodlands Drive, #05-07, Woodlands Civic Centre",Singapore,SG,1.4348633289337158,103.78680419921875,http://www.hsa.gov.sg/publish/hsaportal/en/health_services/blood_donation/wheretodonate.html,+6562130600,6ebbffdd-1d00-48b4-bbe0-2727c6d7351e
Hup Kiong,servicios,granite_supplier,48 Defu Lane 7,Singapore,SG,1.3580998182296753,103.89807891845703,http://www.hupkiong.com/,+6563822626,ed158340-7bf5-4086-84d9-f3b6ff984aea
Eu Yan Sang Retail Store Marine Parade,tiendas,health_market,"80 Marine Parade Road, 03-26A",Singapore,SG,1.3012927770614624,103.90538024902344,https://www.euyansang.com.sg/,63441095,af65b8cc-7e5d-4735-90a4-240830263447
Cairnhill Metrology,servicios,land_surveying,"5 Jln Kilang Barat, #07-05/06 Petro Centre",Singapore,SG,1.2844910621643066,103.80830383300781,http://www.cairnhill.com/,+6568900041,328a7b8a-3260-4985-be69-c4cc58efdfe3
Beauty Mums & Babies,belleza,barber,290 Orchard Rd,Singapore,SG,1.30379319190979,103.83580780029297,http://www.beautymumsbabies.com/,+6562350688,bcb919a5-552e-4302-8221-83465193a716
Emitrophies,tiendas,trophy_store,"37 Lor 23 Geylang, #09-01",Singapore,SG,1.3153049945831299,103.88096618652344,http://www.emitrophies.com.sg/,+6567473732,f1c4d6ad-0e27-40e4-808b-df368f2c6f13
Nalan Restaurant,restaurantes,indian_restaurant,"13 Stamford Rd, #B2-54 Capitol Singapore",Singapore,SG,1.2929911613464355,103.85100555419922,https://www.nalan.com.sg/,+6563366404,620dd498-4203-4199-9cf0-61e276c65182
Jaga-Me Mobile Medical & Home Care,belleza,personal_or_beauty_service,"25 Bukit Batok Crescent, The Elitist, #07-05",Singapore,SG,1.3385965824127197,103.75773620605469,https://www.jaga-me.com/,67173737,8dc70434-9fac-4a28-98fa-6f7174a5b660
The Naturalist Grandeur,salud,aromatherapy,"8 Raffles Ave., #02-09 Esplanade Mall",Singapore,SG,1.2895911931991577,103.8558578491211,http://www.thenaturalistgrandeur.com.sg/,+6563399981,baf5c0e8-70c8-4c77-a725-a53e57664dfd
Pixel Tech,servicios,publisher,"61 Tai Seng Ave, #04-13",Singapore,SG,1.339212417602539,103.887939453125,http://www.pixel.com.sg/,+6562998100,1fac1a7a-8123-4055-8781-7c441a840aa0
True Chiropractic Group,salud,chiropractic,"Guthrie House, 1 Fifth Ave",Singapore,SG,1.3305872678756714,103.795654296875,http://www.truechiropractic.com.sg/,+6564667020,cd311a57-b6b3-443b-81ed-d618c39a7d64
Motorway Car Rentals,servicios,car_rental_service,1094 Lower Delta Rd,Singapore,SG,1.2809964418411255,103.82144165039062,http://www.motorwaycarrentals.com/,+6564662200,d3da51f1-d9b8-4425-8139-5f970320f533
Nail Culture,belleza,nail_salon,"#03-111, 1 Kim Seng Promenade",Singapore,SG,1.293878436088562,103.83196258544922,http://nailculture.sg,+6567320320,f86e2d83-931d-414c-9e73-4aa1ba12d115
Trans Auto Logistics,servicios,vehicle_shipping,4 Jln Besut,Singapore,SG,1.3195042610168457,103.72374725341797,http://www.transauto.com.sg,+6562652221,7a9cce3a-5f66-4bdc-a377-6907216552d2
Ginger.Lily,restaurantes,tea_room,"Hilton Singapore Orchard, 333 Orchard Rd, Singapore 238867, Singapore",Singapore,SG,1.301858901977539,103.83574676513672,http://linktr.ee/ginger.lilysingapore,+6568316273,6f5138ba-21a6-40fb-b08a-b74d18752cde
Eight Treasures Vegetarian Restaurant,restaurantes,vegetarian_restaurant,"282A South Bridge Road, Sago Ln",Singapore,SG,1.2814974784851074,103.8447494506836,http://www.8treasuresgroup.com.sg,+6565347727,d00defbc-3a5e-4db3-859f-47b1bb711594
BubbleBee Speech Therapy Centre,salud,speech_therapy,1 Tanglin Rd,Singapore,SG,1.3069207668304443,103.82775115966797,http://www.bubblebee.com.sg/,+6597210336,c88b727d-1e55-4127-a9b3-8b288793d02b
Knots Cafe and Living,restaurantes,cafe,"160 Paya Lebar Rd, #01-07 Orion@Paya Lebar",Singapore,SG,1.3293362855911255,103.89012145996094,https://www.knotscafeandliving.com/,+6568170383,c4b7134c-02e9-4e6c-b007-43d8845d3639
Objective Experience Singapore,servicios,business_consulting,"IMDA PIXEL Innovation Hub, 10 Central Exchange Green",Singapore,SG,1.3008341789245605,103.7901382446289,http://objectiveexperience.com/,96560296,35b1c9ab-d10c-42aa-9e1f-68a4797cc477
Beirut Grill,restaurantes,lebanese_restaurant,72 Bussorah St,Singapore,SG,1.300921082496643,103.85999298095703,https://www.instagram.com/beirutgrill.sg?igsh=MWR6YmMwbG5pdGRicQ%3D%3D,+6590691925,eb7ba357-9459-4577-a00c-c67f7a7a70d7
MISSION MANPOWER SOLUTIONS PTE. LTD.,servicios,hvac_supplier,"67 Ayer Rajah Crescent, #02-14 LaunchPad @ one-north",Singapore,SG,1.295974612236023,103.78651428222656,https://www.manpower.sg/,68720179,84482261-e959-4add-a1ba-9adb77dac033
Hotel 81 (Premier) Star,belleza,pet_boarding,31 Lorong 18 Geylang,Singapore,SG,1.3114629983901978,103.88084411621094,https://www.wwhotels.com/hotel-81/premier-star/,67488181,a6716d8c-beb7-4400-a1df-9d6d51838c66
Woh Hup (Private) Limited,servicios,contractor,"Woh Hup Building, 217 Upp Bukit Timah Rd",Singapore,SG,1.345770001411438,103.77261352539062,http://www.wohhup.com/,+6563858585,d07f0e67-fa2e-4a48-9c87-9d1137ecd92d
Avenue Lounge,restaurantes,lounge,"10 Bayfront Avenue, Marina Bay Sands The Shoppes, B1-67 Level B3, main entrance on, Bayfront Ave, Level 1 behind the Sands Theatre Bus Stop, along",Singapore,SG,1.2852009534835815,103.86048889160156,http://avenuesingapore.com/,+6566888680,90c7a204-904a-4ffa-abc3-d3d3b4324399
Dr Ben Medical Pte. Ltd.,salud,public_health_clinic,"160 Robinson Road, #03-09, SBF Center, Medical Suites",Singapore,SG,1.291195034980774,103.83015441894531,https://drbenmedical.sg,8881 2344,1426b7b5-3ab9-47c4-b732-96e14b71af55
Fat Hope Singapore - Fat-Freezing & Slimming Experts,belleza,weight_loss_center,"200 Victoria St, #03-05B Bugis Junction",Singapore,SG,1.299006462097168,103.8554458618164,http://fathope.com.sg/,+6588766731,f2f56ec7-33a2-41e2-b575-c150b707228b
Lloyds Medical Group,belleza,medical_spa,"391 Orchard Road #05-23A, Ngee Ann City, Podium Block",Singapore,SG,1.303354024887085,103.83401489257812,https://www.lloydsmedical.com/,+6588004999,bc191ebe-6847-48ad-8232-994f304db787
Oompf Fitness,belleza,life_coach,130 E Coast Rd,Singapore,SG,1.3060781955718994,103.90526580810547,http://www.oompf.com.sg/,+6588785659,cc2f1212-4565-432a-9ddc-4600fec55e22
Cheers,tiendas,convenience_store,189 Tanjong Katong Rd,Singapore,SG,1.3114064931869507,103.89446258544922,http://www.cheers.com.sg/web/index.html,+6567434395,297f5af3-61ba-461c-ad38-40747fe75575
Moonlight (Pte) Ltd,tiendas,window_treatment_store,38 Loyang Dr #01-118,Singapore,SG,1.3737772703170776,103.96580505371094,http://moonlightsingapore.com/,65453363,77238830-0e07-4538-9095-eb66f9b93033
Emergency Dental Singapore (Serangoon),salud,ambulance_or_ems_service,15 Teck Chye Terrace (Suite 1),Singapore,SG,1.3530442714691162,103.87664031982422,https://www.emergencydental.sg/,92394638,8201a719-94f1-4dbf-82d3-33ec274f84eb
Windowsill Pies,restaurantes,pie_shop,290D Joo Chiat Road,Singapore,SG,1.3104021549224854,103.90154266357422,https://www.windowsillpies.sg,9772 5629,080774a0-2bd7-49fd-a8b9-26201fb02e22
Brotzeit,restaurantes,german_restaurant,"Talib Centre, 36 Purvis St",Singapore,SG,1.2946655750274658,103.8530044555664,http://www.brotzeit.co/,+6568831534,c2dc4a4c-1453-4093-b840-7b078de682cd
Simply Aesthetics,belleza,medical_spa,"13 Stamford Rd, B1-28 Capitol Piazza",Singapore,SG,1.293464183807373,103.85106658935547,http://simplyaesthetics.sg/,+6563842598,0251b7e3-18ae-4ebf-9764-2ae9289d8139
Gamewerks,tiendas,video_game_store,"#01-79, Clementi Ave 3, blk 443",Singapore,SG,1.3143733739852905,103.76419830322266,http://www.gamewerks.com.sg,+6567790646,4ad56bfd-a102-41e9-a44f-2360bb4c425f
Aremyhair - Hair Replacement System,belleza,hair_removal,8A Perak Road,Singapore,SG,1.3044246435165405,103.85302734375,https://www.aremyhair.com/?utm_source=GMB&utm_medium=organic,62252022,977e6952-223d-487f-a0ad-7f797f22bc3e
Ikeda Spa,belleza,spa,787 Bukit Timah Rd,Singapore,SG,1.3311890363693237,103.79621887207031,https://www.ikedaspa.com/,+6564698080,6e90b269-4729-49aa-8742-90a51b431c14
Cosentino,tiendas,building_supply_store,2 Jurong Port Road,Singapore,SG,1.3216497898101807,103.72001647949219,https://www.cosentino.com/en-sg/,+6569905896,af9009ea-ad01-48c0-a268-8178419de70a
Battlestar Boarding,belleza,pet_groomer,"56 Sembawang Rd, #01-05 Hong Heng Mansion",Singapore,SG,1.4030277729034424,103.81825256347656,http://www.battlestarboarding.com/,+6588913518,a8746bfb-8b42-477d-af57-53c5b172b0d3
The Marmalade Pantry,restaurantes,breakfast_and_brunch_restaurant,"Oasia Hotel Downtown, PS100, 100 Peck Seah St",Singapore,SG,1.2761332988739014,103.8445816040039,http://www.themarmaladepantry.com.sg/,+6563850741,cf43b85f-fa8b-4c17-9466-3d04a88805b3
Tradewinds,tiendas,food_and_beverage_store,10 Claymore Hill,Singapore,SG,1.3085989952087402,103.83210754394531,https://www.amclub.org.sg/wine-dine/tradewinds.html,67394361,d1d17113-1f01-489b-999b-cd85e7813535
Tanglin Cookhouse (Tanglin Mall),servicios,food_and_beverage_consultant,#01-106 Tanglin Mall 163 Tanglin Road,Singapore,SG,1.3053066730499268,103.8238296508789,https://www.tanglincookhouse.com.sg/,62359382,b8292269-8855-4296-bc7c-51ba84190674
Washpro Laundry,servicios,laundromat,"123 Lor 1 Toa Payoh, #01-509",Singapore,SG,1.3386024236679077,103.84568786621094,http://washprolaundry.com/,+6591382117,e255c62a-becb-44e0-8ea3-17bf43d95e95
Dr Gan Eng Cern,salud,ear_nose_and_throat,"38 Irrawaddy Rd, #08-45 Mount Elizabeth Novena Specialist Centre",Singapore,SG,1.3222030401229858,103.84424591064453,http://www.drganent.com/,+6562537296,56567dc1-3911-4413-bef1-4aa3944bfda5
Seng Clinic - Pregnancy Termination,salud,abortion_clinic,6 Napier Road Suite #03-18 Gleneagles Medical Centre,Singapore,SG,1.3066788911819458,103.8198471069336,http://www.pregnancytermination.com.sg/,64727988,b88d82e6-9266-4d70-8128-073a740d1b74
Amazing Hearing Singapore Centre,salud,audiology,"135 Jurong Gateway Rd, #01-323 Jurong Central",Singapore,SG,1.333602786064148,103.7397232055664,http://www.amazinghearing.com/,+6562853132,f9dfd7e7-df4e-4e6b-b77c-feafee27cec6
Starbucks Singapore,restaurantes,coffee_shop,"Valley Point, 491 River Valley Rd",Singapore,SG,1.293096661567688,103.8268051147461,http://www.starbucks.com.sg/,+6569101247,09c28267-b9b0-4e96-a8a1-82fc8fd8accb
Sonoco Asia Management Co LLC,servicios,packing_service,28 Pandan Road,Singapore,SG,1.300793170928955,103.75096893310547,https://www.sonocoasia.com/,62644533,5ee44cd6-b703-4f59-9067-6cd771a18675
Dr Tyng Tan Aesthetics and Hair Clinic,belleza,hair_replacement,"Ngee Ann City, 391B Orchard Rd",Singapore,SG,1.3033688068389893,103.83457946777344,http://aestheticsandhairclinic.com/,+6562350010,a5476a83-5dd8-4943-9fa7-a4ec00aca1d2
IndoChili,restaurantes,indonesian_restaurant,54 Zion Rd,Singapore,SG,1.2927665710449219,103.83106231689453,http://www.indochili.com,+6589228185,bdb78f6d-1ab0-4ae5-9097-23986afd8339
The Marmalade Pantry,restaurantes,restaurant,"8 Sinaran Dr, #01-02/04 Oasia Hotel",Singapore,SG,1.3204197883605957,103.84481048583984,http://www.themarmaladepantry.com.sg/,+6566640348,8530e78f-8ade-4121-b34b-603bb15cc5f7
Dental Designs Clinic,salud,dental_clinic,"4 Robinson Rd, Level 3 The House Of Eden",Singapore,SG,1.2823169231414795,103.85102844238281,https://www.dentaldesigns.com.sg/,+6562218284,da280d84-dd0e-4220-b62d-a11a530af6d5
Choa Chu Kang Polyclinic,salud,family_practice,2 Teck Whye Cres,Singapore,SG,1.3821840286254883,103.75094604492188,http://www.nhgp.com.sg/ourclinics_list.aspx,+6569082222,cdb64ed4-0ff1-47e0-8037-2a8762d1dfe4
International SOS,servicios,pharmaceutical_products_wholesaler,"ESR BizPark @ Changi (South Tower), 8 Changi Business Park Ave 1, #07-54",Singapore,SG,1.3352349996566772,103.96449279785156,https://www.internationalsos.com/,63382311,67f33ccb-0b1c-4081-b221-f990bb9fd4a7
EMB3 Pte Ltd,tiendas,embroidery_and_crochet_store,"Blk. 1013 Geylang East Avenue 3, #04-154, Geylang",Singapore,SG,1.3227624893188477,103.8785629272461,https://embroidery.com.sg/,90998258,ad37169f-7432-4a2a-8302-7efa1dc468d8
Wakey Wakey,belleza,food_delivery_service,"302 Beach Rd, #01-04/5 Concourse Skyline",Singapore,SG,1.301080346107483,103.86181640625,https://wakeywakey.oddle.me/en_SG/,+6588740787,bf98c8a1-0b2b-4f01-8c97-6d2729825bf9
Cookhouse by Koufu (Waterway Point),restaurantes,food_and_drink,"83 Punggol Central, #02 - 20 / 21 West Wing",Singapore,SG,1.4068063497543335,103.90189361572266,http://www.koufu.com.sg,+6565060161,ec82d9b2-9ed6-407e-a538-3ee855e5a8f7
The Water Studio by Hansgrohe,tiendas,bathroom_fixture_store,69 Mohamed Sultan Road,Singapore,SG,1.2911198139190674,103.83920288085938,https://www.hansgrohe.com.sg/,89071163,3d5d75e1-7571-44ac-8755-82ac990c12f9
Super Sub Hotdogs & Coffee,restaurantes,hot_dog_restaurant,"3 Temasek Blvd, #B1-K8",Singapore,SG,1.2943569421768188,103.8581771850586,https://supersub.oddle.me/,+6580110010,cad4e74f-c7c5-4953-966f-73d843733ea3
Annalakshmi,restaurantes,vegan_restaurant,"#01-04, Central Square",Singapore,SG,1.288413643836975,103.84346008300781,http://www.annalakshmi.com.sg/,6339 9993,8458afbb-9888-4c8e-aebf-0049767966b3
Cultivate,restaurantes,vegetarian_restaurant,"2 Cook St, Maxwell Reserve",Singapore,SG,1.2789312601089478,103.84440612792969,https://www.sevenrooms.com/reservations/Cultivate/Social,+6569785176,e508a695-321f-4dfd-a584-c336042bf9d9
Capital Funds Investments Pte Ltd | Debt Consolidation Loan | Licensed Moneylender Singapore,servicios,mortgage_lender,"65 Ubi Crescent, #06-07 Hola Centre",Singapore,SG,1.3283398151397705,103.89803314208984,https://www.loancfi.com.sg/,62817736,4d5e8347-6b76-44e6-911c-6c4fd88713e9
ibis budget Singapore Clarke Quay,servicios,beauty_product_supplier,20 Hong Kong Street,Singapore,SG,1.2879124879837036,103.84717559814453,https://all.accor.com/lien_externe.svlt?goto=fiche_hotel&code_hotel=B6J9&merchantid=seo-maps-en_GB-B6J9&sourceid=bingmaps&utm_medium=seo+maps&utm_source=bing+maps&utm_campaign=seo+maps,66360888,0c8abf14-a5cc-43ac-9f19-2e1d69250a6b
Thwin's Liver and Gastro Clinic,salud,gastroenterology,"6 Napier Rd, #05-16 Gleneagles Medical Centre",Singapore,SG,1.3075451850891113,103.82015228271484,https://www.thwinclinic.com/,+6562648752,25474fce-6628-46a0-a766-4fe3e692e9bd
Citibank Singapore ATM - Changi Business Park,servicios,atm,"3 Changi Business Park, Level 1",Singapore,SG,1.3333278894424438,103.9640121459961,https://www.citibank.com.sg/gcb/otherservices/cb_location.htm,62255225,d4856d28-bf79-45c9-b92d-a4dc97a04f99
"Masego The Safari Spa, SAFRA Jurong",belleza,wellness_service,"333 Boon Lay Way, Safra Jurong, Level 3",Singapore,SG,1.33490788936615,103.70641326904297,https://www.masego.com.sg/,67901661,07964b42-fb75-4b34-96ed-de3331c1fd7c
Synwin Music,servicios,record_label,"6 Raffles Boulevard, 119 Marina Square, #03-117/118",Singapore,SG,1.2914937734603882,103.85731506347656,http://www.synwin.com.sg,+6563361366,e529b8e7-d512-4b06-aa75-3d3aa87bbb1f
