name,category,subcategory,address,city,country_code,latitude,longitude,website,phone,source_record_id
트레이더스 월계점,tiendas,shopping,서울 노원구 마들로3길 17 트레이더스 월계점 ,Seoul,KR,37.627647399902344,127.0617904663086,http://www.traders.co.kr/index.jsp,+82263201234,f5b21db2-ffde-496f-a9a8-5e1de27a8df4
Paradiso hair,belleza,beauty_salon,"1층, 51, 다산로42나길 중구",Seoul,KR,37.56220245361328,127.0175552368164,http://instagram.com/paradiso__hair,+82220880903,f354647d-eec2-47f4-a609-06c4d87cd152
The Makan,restaurantes,malaysian_restaurant,"""98-6, Bangi-dong""",Seoul,KR,37.51324462890625,127.11058044433594,,+8224220900,efed0ed9-15f8-48a4-b3df-4ffd3826e87f
BARBERSHOP,belleza,barber,자하문로12길 17,Seoul,KR,37.57988357543945,126.96820831298828,http://www.barbershop.co.kr/,+827041559774,5940faa7-b23b-4567-accc-fd2227183919
인천 소레포구,tiendas,hunting_and_fishing_store,소레포구,Seoul,KR,37.48229217529297,126.8166732788086,,,bc77a6bc-2589-422d-8f0e-7c70fc724b64
서울소통의원,salud,physical_therapy,중구 다동 88 동아빌딩 6층,Seoul,KR,37.56771469116211,126.98249816894531,http://www.sotongclinic.kr/,+8227729791,1058ad13-2068-4986-827e-fb609389e140
BARAM 공작소,servicios,motorcycle_manufacturer,"BARAM(1 floor) 30, Dongil-ro, Gwangjin-gu, Seoul, Republic of Korea",Seoul,KR,37.53574752807617,127.06082153320312,http://blog.naver.com/yongjae0311,+821094473890,6ca0b73f-7567-4e9b-9b71-dccdca779dd7
미코르뷰티,belleza,skin_care_and_makeup,"양천구 공항대로 552, 204호",Seoul,KR,37.55885696411133,126.9998779296875,https://new.smartplace.naver.com/bizes?menu=order,+821086756321,7f8d4e54-bb15-46fa-bc57-72fc9c5c1c37
우리베스트내과의원,salud,internal_medicine,강북구 도봉로 308 북한산스카이빌딩 3층,Seoul,KR,37.51499938964844,127.01599884033203,,+82269560882,1ba29c90-f13b-49c3-9e12-265fea3d5742
Total Marble Seoul,servicios,granite_supplier,언주로129길 16,Seoul,KR,37.51113510131836,127.03092956542969,,,c28e4a9a-faec-4921-bd05-896ba89499ed
블레이더,tiendas,skate_store,은평구 신사동 8-32,Seoul,KR,37.59891891479492,126.91085815429688,http://www.blader.co.kr/,+827041408911,6d2f9ea3-0296-4e96-a575-fc9a9a004eca
멕시칼리-Mexicali in Seoul,restaurantes,mexican_restaurant,천호대로634,Seoul,KR,37.55264663696289,127.08838653564453,http://instagram.com/mexicali.official,+827076231707,dda811cc-507b-4caf-abea-8e52472a029d
Home Plus Supermarket,tiendas,grocery_store,동대문구 천호대로 133,Seoul,KR,37.57450485229492,127.03825378417969,http://www.homeplus.co.kr/app.exhibition.main.Main.ghs?paper_no=category,,e19dd961-31e5-4e0b-8ee7-ae5695b15581
네일어게인/방이동_균일가네일,belleza,nail_salon,방이동156-4 1층 네일어게인\n\n,Seoul,KR,37.508907318115234,127.10802459716797,,+821073654655,516672bc-b8dd-4490-af7a-138c9688d6e0
더식스바버샵 The 6ix Barbershop,belleza,barber,"128, Beobwon-ro, Songpa-gu",Seoul,KR,37.50489044189453,127.08482360839844,http://www.instagram.com/the6ixbarber,+827081199009,44f88485-d310-48b0-9c09-73770ec46326
서래셀클리닉,salud,health_care,서울특별시 서초구 반포동 91-2(무주빌딩) 2층,Seoul,KR,37.50015640258789,126.9993896484375,https://blog.naver.com/seorae7/,+8225350288,8250020b-3da5-41cc-8d31-a6341b7f8a49
서울현대재활의학과,salud,physical_therapy,"서울 광진구 면목로 127, 신성그랜드타워 1층",Seoul,KR,37.56499481201172,127.08039093017578,http://www.seoulhyundairm.co.kr/,+8224975677,c9ae21c3-bfda-4934-a30f-29408d45d5d6
Belly Tight CrossFit,belleza,health_and_wellness_club,Namsan-dong 2ga 37-2,Seoul,KR,37.57029342651367,126.99433135986328,https://www.crossfit.com/gym/34160/belly-tight-crossfit,,c8f65699-4735-4c73-9777-d17933391959
Emis,tiendas,fabric_store,용산구 대사관로5길 29,Seoul,KR,37.5355339050293,127.00017547607422,,02-794-8870,50b9f7b4-dd17-4784-a6d1-b216b6c35b0f
오늘치과,salud,orthodontics,서울 중랑구 면목로 487,Seoul,KR,37.59000015258789,127.0863265991211,http://bettertoday.kr/,+82269567528,6811328a-af4d-4413-9ca1-d2cb4c0e6aeb
더쎄를라잇 브루잉 the satellite brewing co.,restaurantes,brewery,"금천구 디지털로 9길 56, 코오롱테크노벨리 201호",Seoul,KR,37.48025894165039,126.88658905029297,http://www.thesatellitebrewing.com/,+8228391588,ffa3003b-4b66-4141-a3a1-3e496080331e
글로벌케어내과의원,salud,doctors_office,강남구 언주로30길 39,Seoul,KR,37.4886589050293,127.0538330078125,http://www.gcc21.com,02-2058-1199,fd127e50-67f6-4a23-ab2e-dd8d1b51a194
SkateBoard Tussa,tiendas,skate_store,서울특별시 용산구 이태원동 34-16 2층,Seoul,KR,37.533912658691406,126.98885345458984,http://www.skateboardtussa.com/,+8227490152,d5325860-7bd0-498e-b89c-ec45a2df5498
아트몬스터,restaurantes,brewery,종로구 돈화문로11다길 30,Seoul,KR,37.57360076904297,126.99046325683594,http://artmonster.co.kr/,,c461eec1-86f6-4772-a3d0-22934ae501f1
법무법인 별,servicios,attorney_or_law_firm,강남구 영동대로 511 트레이드타워 405호,Seoul,KR,37.55885696411133,126.9998779296875,http://www.star-law.kr/,+82269291554,503e7ea5-fb5e-43c0-b214-db4062f8562e
197 ink tattoo studio,belleza,tattoo_and_piercing,성북구 장위동 66-197,Seoul,KR,37.59910202026367,127.06156158447266,http://www.makaseoul.com/,+821097911515,79251b90-421b-4a87-91f2-ba4b31677491
W호텔 ROO / AWAY SPA,belleza,massage_therapy,광진구 워커힐로 177,Seoul,KR,37.55440139770508,127.11109924316406,http://www.wseoul.com/ko/features_awayspa,02-2022-0450,ffaefbcc-56b4-443d-8275-0f98d3d0cc36
Samsung d'light 삼성 딜라이트,tiendas,audio_visual_equipment_store,포항,Seoul,KR,37.497257232666016,127.02633666992188,http://www.samsungdlight.com,+82222552277,35db9d11-09bb-4265-a281-509980cb5510
파파이스 광화문점,restaurantes,burger_restaurant,"종로구 새문안로 91, 광화문 고려빌딩 1층",Seoul,KR,37.57042694091797,126.9747543334961,https://www.popeyes.co.kr/,+827070383510,f8f89a7c-ed6d-4d3c-925e-5214a1f8457c
디슬래시스튜디오-dslashstudio,servicios,graphic_designer,용산구 두텁바위로 43,Seoul,KR,37.55001449584961,126.97698211669922,http://dslash.kr/,+8223183320,874e9d88-2cd5-4414-b9c0-1df838ea088d
RIMOWA,tiendas,luggage_store,강남구 압구정로 347,Seoul,KR,37.52823257446289,127.03988647460938,https://www.rimowa.com/kr/ko/home,,1969011c-edfc-4548-9440-1717e10f6ed4
힐끗헤어,belleza,beauty_salon,"서울특별시 마포구 동교동 203-30, 2층 힐끗미용실",Seoul,KR,37.55757522583008,126.92124938964844,http://blog.naver.com/juno2821,+8223373938,e0e1d15f-f881-4616-88a0-05192ff66e95
BBQ 참숯바베큐치킨,restaurantes,beer_garden,성동구 성수일로8길 55,Seoul,KR,37.544944763183594,127.05660247802734,http://www.bbqbarbecue.co.kr,02-468-0082,18c4323b-7c8f-4ebf-b4d4-333ba0c0e0c4
위드타투,belleza,tattoo_and_piercing,강북구 미아동 158-60,Seoul,KR,37.63471221923828,127.02569580078125,http://blog.naver.com/sohoklh,,c999cc77-6dda-4c28-9fe4-64c56a949065
서래마을 메르앙산후조리원,salud,prenatal_and_perinatal_care,서울시 서초구 반포동 83-16 양지빌딩,Seoul,KR,37.49345016479492,127.00205993652344,,,9c9ebc12-2d98-4542-92c5-a2a6143109b6
청담헤아린클리닉,salud,outpatient_care_facility,강남구 도산대로 412 4층,Seoul,KR,37.523155212402344,127.04070281982422,,+8225181600,efe0a075-cb47-46b2-8f9a-eddf85c791ad
매직키스치과 Magic Kiss Dental Clinic,salud,dental_clinic,서울 강남구 압구정로 162 ,Seoul,KR,37.52639389038086,127.02760314941406,http://mkissdent.com/,+82234528275,6e1659ad-376f-4874-a550-13310b03e6f8
Criminal Tattoo,belleza,tattoo_and_piercing,구리시 경춘로 172번길 24,Seoul,KR,37.600067138671875,127.13414001464844,,,074506e1-372b-4205-a573-2540d14f51e6
스마트동물병원 동대문점,belleza,veterinarian,서울시 동대문구 장안동 483번지 1층,Seoul,KR,37.57544708251953,127.06771850585938,http://blog.naver.com/smartddm,+82222420175,7766244c-db37-4ee3-9db4-f9d15a693050
TBS eFM,servicios,broadcasting_media_production,마포구 매봉산로 31  S-PLEX CENTER 스마티움,Seoul,KR,37.56013107299805,126.9893569946289,http://www.tbsefm.seoul.kr,+8227781013,73386608-16fb-47a0-a032-f7a29e9720c6
고탑헤어,belleza,hair_salon,강남구 도산대로35길 39,Seoul,KR,37.52357482910156,127.03038024902344,http://www.gotophair.co.kr,02-518-1618,5d760cad-cab1-4e46-ac06-17a82da4e4cf
강남세브란스 체크업,salud,public_health_clinic,강남구 언주로 211,Seoul,KR,37.492244720458984,127.04688262939453,https://sev.severance.healthcare/sev/patient-carer/appointment/checkup/checkup-program.do,1899-7588,f5197f2f-e6e5-4ddf-bef6-fda867280fd3
잇츠팝,servicios,record_label,"마포구 용강동 115-21, 2층",Seoul,KR,37.541988372802734,126.94073486328125,,,fa3a402b-8c1a-47e1-90db-858c2306dce0
퍼니헤어,belleza,spa,서울 서초구 사평대로 57길 102,Seoul,KR,37.55885696411133,126.9998779296875,http://www.funnyhair.co.kr/,+821053558566,5a9efd8a-e0b4-432e-a4eb-8f1af9a34bc2
Google,servicios,corporate_or_business_office,"Gangnam Finance Centre, 22nd Floor, 152 Teheran-ro, Gangnam-gu, Seoul, South Korea",Seoul,KR,37.499996185302734,127.03655242919922,,,fa0f7ac2-e76e-4953-b5f0-8bacb7a5dfb4
Lienjang Plastic Surgery - English,salud,plastic_and_reconstructive_surgery,Gangnam-dearo Seocho-gu,Seoul,KR,37.50370407104492,127.0242919921875,https://enlienjang.com/,+821027193625,5edfe17d-fd27-452e-aa63-e8d8c8747755
스포테라피 통증수기관리전문,salud,health_care,서대문구 이화여대1안길 16 ,Seoul,KR,37.51499938964844,127.01599884033203,http://www.spotherapy.co.kr/,+821056217908,7f0c78f9-c53f-4ca8-8fbc-097d0c5522e9
인테리어 디자인_피노키오팩토리,servicios,interior_design,서울특별시 동작구 신대방동 358-24,Seoul,KR,37.5130615234375,126.9145736694336,http://m.blog.naver.com/pinokiofactory,,9d8e2437-c9c0-4901-b0f0-4d4a04fe3de7
유나네일,belleza,nail_salon,강서구 마곡동 773 힐스테이트에코마곡역 311호,Seoul,KR,37.55989074707031,126.83425903320312,http://www.instagarm.com/nail.una,+821071935142,5fb33f75-bb11-4e7f-909b-3b5857eef1d5
국제백신연구소 (IVI),servicios,laboratory,관악구 관악로 1,Seoul,KR,37.4774169921875,126.95840454101562,http://www.ivi.int/korean/,02-872-2801,702700a0-41fb-4007-88a9-207703b32ba3
Emart24,tiendas,convenience_store,서초구 사평대로 205,Seoul,KR,37.50364303588867,127.00505065917969,https://www.emart24.co.kr/,+82262825132,fd64b421-748b-44fc-a9cf-158377211ef8
신림엉클,restaurantes,gay_bar,서울 관악구 신림로 299 지하1층,Seoul,KR,37.48166275024414,126.92948913574219,,+821082891656,b03fe44f-dce7-444c-a67d-e68a53836dc6
말라카이트 젤라또샵,restaurantes,gelato_shop,용산구 원효로1가 107-1번지,Seoul,KR,37.515018463134766,127.0164794921875,http://instagram.com/malachite.gelatoshop,,ad35d352-8032-4dad-88f1-ad65e5bafbe2
넥센타이어,servicios,commercial_industrial,강서구 마곡중앙로 177,Seoul,KR,37.56953048706055,126.82757568359375,http://www.nexentire.com/,,53bf5a16-62d9-4c37-9c0e-b0e1c19a271d
비포덴트,tiendas,medical_supply_store,용산구 이촌로46길 26,Seoul,KR,37.56618118286133,126.97946166992188,https://beforedent.com/en/,1661-1724,e831372e-a547-4409-816f-a3b96a74fab9
입체성형외과의원,salud,plastic_and_reconstructive_surgery,서울특별시 강남구 언주로 874,Seoul,KR,37.601806640625,127.04132080078125,https://ipcheps.com/,+8225160600,c7238f59-a804-4190-916b-941c60187f3b
La Cave de Vinessen,tiendas,liquor_store,"20, Seoraero 6gil, Seocho Gu",Seoul,KR,37.49736404418945,126.99947357177734,http://vinessen.webpot.kr/,+8225331218,4ad449bc-161b-4334-9017-54241ef3cb3b
빌라드지디 청담,restaurantes,candy_store,강남구 학동로 519,Seoul,KR,37.52016067504883,127.05548858642578,https://chungdamvilladegd.com/,+8225427513,fe3b533a-4178-456d-8b2a-5f0b47af82d0
마마스 조산원,salud,maternity_center,"서울시 용산구 대사관로60, 3층",Seoul,KR,37.538082122802734,126.96720886230469,http://www.team-mamas.com/,+8227973573,c7950359-d550-434c-9731-1456fb4a6c7f
랄랄라렌탈,servicios,event_photography_service,서울시 성동구 상원1길26 서울숲A타워 지하2층 B205호,Seoul,KR,37.54149627685547,127.0488510131836,http://www.lalalarent.com/,+821056749343,4ff5a489-ff26-4cba-bc88-5e3c4e793b3f
코너룸,restaurantes,european_restaurant,상원길 64 2층 (왼쪽),Seoul,KR,37.541683197021484,127.04781341552734,,+82269510323,76068404-0ace-4d19-baba-0e4b6b6c50be
애오개123_홀리데이테이블,salud,aromatherapy,마포구 마포대로16길 7-14,Seoul,KR,37.5511589050293,126.95650482177734,https://www.holidaytable.co,,cc7e9374-9b99-43c2-a6e6-53bb00f40a84
마넬로,servicios,bike_repair_maintenance,강서구 양천로 67길 21,Seoul,KR,37.48931884765625,126.87638854980469,http://www.manello.co.kr/,+8228588866,1a1f519f-a3a2-40f4-96dc-ac18c8fa3c6a
강남 스타베이프,tiendas,tobacco_shop,강남구 도곡동 416-1 광희빌딩 2층,Seoul,KR,37.48833084106445,127.04915618896484,https://blog.naver.com/hakadogok,+821057752342,4dc6586b-6f6a-419c-83e7-f8f1ff99da75
이노레드,servicios,information_technology_company,강남구 봉은사로50길 20,Seoul,KR,37.5212287902832,127.03177642822266,http://www.innored.co.kr,02-536-3015,8ebccb22-e1ae-4df7-a117-d4d22d4b7803
365봄이비인후과,salud,doctors_office,성북구 길음로 33,Seoul,KR,37.60505676269531,127.02253723144531,http://blog.naver.com/0365bom,02-943-9119,218ae3e7-579e-4722-b024-8ca21f1a128e
델리커리 동대문점,restaurantes,indian_restaurant,중구 을지로 281,Seoul,KR,37.56672668457031,127.00859832763672,http://delhicurry.co.kr/,+82222521984,f40e986c-133d-4cc1-9016-37cca3df77fe
Glory Seoul Eye Clinic,salud,optometry,"Wow building 3, Seocho-daero 74-gil, Seocho-gu, Seoul",Seoul,KR,37.49861526489258,127.0289077758789,http://www.gloryseouleyeclinic.com/,+821037403960,e5b2d0e1-5ef0-4493-87a0-99a738c242af
TheTackleShop,tiendas,hunting_and_fishing_store,용산구 서빙고동 174번지 1층,Seoul,KR,37.5213508605957,126.9935302734375,https://m.smartstore.naver.com/thetackleshop,+8227946777,99f2a6a0-8464-4407-abdc-9caefcead82e
목동 트로이성형외과,salud,plastic_and_reconstructive_surgery,목동로203 목동로데오빌딩6층,Seoul,KR,37.526695251464844,126.86402130126953,http://www.troyps.co.kr/,+8218008630,1d229f63-8086-4392-b786-04fe5b8fee02
모우리,restaurantes,barbecue_restaurant,서울 강남구 논현동 142-9번지 2층,Seoul,KR,37.509925842285156,127.02250671386719,https://m.search.naver.com/search.naver?sm=mtp_hty.top&where=m&query=%EA%B4%91%EB%B6%80%ED%95%9C%EC%9A%B0,+8225129291,73e78484-1c6e-4e27-bd06-c6d6f154952e
D&DEPARTMENT SEOUL by MILLIMETER MILLIGRAM,tiendas,flowers_and_gifts_store,용산구 이태원로 240,Seoul,KR,37.536109924316406,127.00015258789062,http://d-seoul.mmmg.net/,+8227951520,00fd3040-9466-4f06-920a-f92b8fb85e12
리더스진치과의원,salud,dental_clinic,서울특별시 동작구 상도로346 우일빌딩3층,Seoul,KR,37.49834442138672,126.9518814086914,https://leadersjindental.co.kr/,+8228232828,4105730d-3b0d-4c28-a159-d736408ad2c4
"책방,고래  古来寫眞館",tiendas,bookstore,"중구 수표로10길 23, 안흥빌딩 4층 403호",Seoul,KR,37.58527755737305,126.97037506103516,http://www.instagram.com/artbooks.gorae,+8227207274,29a84cf4-448a-4ce8-b9b8-5c63abff1d2e
Chingu Mobile,servicios,telecommunications_company,서울 금천구 가산디지털1로 225 8층 806호,Seoul,KR,37.553977966308594,126.92311096191406,https://www.chingumobile.com/,,7ed379c5-cbab-4ebf-8b30-d90a379ba7a4
Brioche Dore,restaurantes,bakery,"""37, Yeouido-dong""",Seoul,KR,37.52155303955078,126.92464447021484,http://www.briochedoree.co.kr,+82220703000,3cc96110-39bc-42ff-be43-068b14c27591
별에서온컴퓨터,tiendas,computer_store,서울시 용산구 새창로45길 56 영지빌딩 3층,Seoul,KR,37.53284454345703,126.96495819091797,https://open.kakao.com/o/s5LfIZl,+821025520750,da503cfd-c87e-44bd-9db1-f178995efa92
조훈치과,salud,dental_clinic,서울시 강남구 압구정로 34길 11 압구정스퀘어  501호 ,Seoul,KR,37.51499938964844,127.01599884033203,https://blog.naver.com/chohoon75,+8225475075,cce8bfe0-12a1-4b5a-a002-289d97de37b8
이화교복 Ehwagyobok 梨花校服 梨花制服,servicios,professional_service,"B1 36-27, 40 Jamsil-dong, Songpa-gu",Seoul,KR,37.510982513427734,127.09370422363281,http://www.ehwagyobok.com/,+821032985871,bce97a22-09db-4e18-bf63-7f2be37bba06
로웰 PC Cafe 망우점,restaurantes,internet_cafe,중랑구 망우동 491-38 우주빌딩 3층,Seoul,KR,37.598201751708984,127.09675598144531,http://blog.naver.com/lowellpccafe,,3cbbc98b-4c39-4d01-9f2d-b0d57d6c2bc8
브루하임,restaurantes,beer_bar,양화로 10길 36,Seoul,KR,37.550323486328125,126.91812133789062,https://sites.google.com/view/brewheimseoul,+8223362337,e7cf5408-8dde-40b3-a905-775239de49e0
트렉 바이시클 스토어,tiendas,bike_store,강남구 압구정로 106,Seoul,KR,37.522945404052734,127.02029418945312,https://www.trekbikes.com/kr/ko_KR/retail/gangnam/,+8225111782,dc237d8a-5c04-49fc-ab8e-8ae51b9d22f9
파파이스 강남점,restaurantes,burger_restaurant,서울시 서초구 강남대로 341 삼원빌딩,Seoul,KR,37.493228912353516,127.02938842773438,https://www.popeyes.co.kr/,+827070383501,a1ec371b-0207-4ec3-b005-cb25964bace7
韓國永長專業植髮醫院,belleza,hair_replacement,sinsa_dong 583-3,Seoul,KR,37.52113723754883,127.03511810302734,http://woomchan.co.kr/,+821097895827,f6bd9b93-b0ad-40c5-adaa-833864ebb4c4
Vip동물의료센터,belleza,veterinarian,동대문구 답십리길 298번지,Seoul,KR,37.59373474121094,127.01596069335938,http://vipah.co.kr/,+821042157522,217dd3a2-dd58-4661-ab9c-865e9f7cb1b9
