name,category,subcategory,address,city,country_code,latitude,longitude,website,phone,source_record_id
Orthomanufaktur Grasl GmbH,salud,prosthetics,Graumanngasse 7/ Stg. A/ EG,Vienna,AT,48.18770217895508,16.336395263671875,http://www.orthomanufaktur.at/kontakt.html,+4319974435,7f918174-a7ac-4d7f-a3f9-7f5922db1498
Dr. Ronald Ringl,salud,dental_clinic,Lorbeergasse 15,Vienna,AT,48.208980560302734,16.390552520751953,https://meinzahnarzt.cc,+4317134430,0a319357-d3bb-45f8-a40a-c94cdc667f5b
BAUHAUS Wien Brigittenau,tiendas,home_improvement_store,Jägerstraße 82,Vienna,AT,48.23972702026367,16.372358322143555,http://www.bauhaus.at/,+4313333900,2fb36f89-3e8c-46f2-981c-be90d93a7af9
Max & Benito,restaurantes,texmex_restaurant,Mariahilfer Str. 4,Vienna,AT,48.20154571533203,16.360139846801758,http://www.maxbenito.at,+4367763540104,1832c075-f158-4c5b-8bfc-654e96a96e3c
Academy of oral implantology,salud,cosmetic_dentistry,Lazarettgasse 19,Vienna,AT,48.21735763549805,16.348352432250977,https://www.implantatakademie.at/,+4314028668,cfbb4e58-3a50-4e83-b29e-e23eaa54d182
Anton Proksch Institut,salud,abuse_and_addiction_treatment_center,Gräfin-Zichy-Straße 6,Vienna,AT,48.13633346557617,16.247966766357422,http://www.antonprokschinstitut.at/,+431880100,931cede5-4b7d-484a-ae49-482c23deea18
carla mittersteig,tiendas,second_hand_store,Mittersteig 10,Vienna,AT,48.19123077392578,16.36312484741211,https://www.carla-wien.at,+43517803310,7bed6438-c647-4a97-a8a3-1127bf7c2023
Fußpflege & Kosmetik Claudia - Standort 1230 Wien,belleza,foot_care,Anton-Baumgartner-Str 127-129 Stiege 4/GW1,Vienna,AT,48.14955520629883,16.311288833618164,https://www.fusspflege-claudia.at/,069911137843,285a9b37-8336-4300-9b68-9f76e3c944df
Feuerhaus Ofenhandel GmbH,servicios,fireplace_service,Gumpendorfer Straße 14,Vienna,AT,48.200130462646484,16.361032485961914,http://www.feuerhaus.at/,+4315857001,e7b3b07e-a507-4415-a6df-e0ce4de2dae0
Papillon Sauna,belleza,sauna,Müllnergasse 5,Vienna,AT,48.220062255859375,16.362775802612305,https://papillon.at/home.html,019256350,a7f2df69-7c90-44a7-bd5f-ab7035d8078f
Eisen-Dorn,tiendas,home_goods_store,Praterstraße 9,Vienna,AT,48.212890625,16.380542755126953,http://www.eisendorn.at/,+4312169090,02716728-2ad0-4a43-8c9a-28f538196a7e
Monalisa Brautmoden,tiendas,bridal_shop,Mariahilfer Gürtel 28,Vienna,AT,48.193912506103516,16.339611053466797,https://www.monalisa-brautmoden.at/,+4315979705,93e53ec5-01dc-4c10-a5ae-f7281c52a54b
Rollomax Sonnenschutz GmbH,servicios,metal_fabricator,Leopoldsgasse 4,Vienna,AT,48.221309661865234,16.37470245361328,https://rollomax.at/,012122446,aa7624e1-b73b-4109-8778-c6154ae47380
Finn Wien,servicios,caterer,Welthandelsplatz 1,Vienna,AT,48.21577453613281,16.405942916870117,http://www.finn.wien/,+4319282043,a1ff8c00-70d0-4bce-a8d5-c8d9cc581258
Die Glasfabrik,tiendas,antique_store,Felberstraße 3,Vienna,AT,48.197200775146484,16.334789276123047,http://www.dieglasfabrik.at/,+4314943490,c31210bb-fc6c-4e0a-9d4c-2d98139a78f3
Tip Top Frozen Market und 24 Stunden Shop,restaurantes,frozen_yogurt_shop,Pilgramgasse 10,Vienna,AT,48.19194793701172,16.35692596435547,https://tiptopfrozen.at/,+4315854165,dba35a04-6ac5-4734-9de4-98c4b61aa58c
Privatklinik und Ordinationszentrum für Schwangerschaftsabbruch und Abtreibung,salud,abortion_clinic,Laurenzerberg 2,Vienna,AT,48.21075439453125,16.378360748291016,https://www.ungewollteschwangerschaft.at/,0153336542,3b979752-e128-44f1-9719-1bd106ea4afa
KORRELEKTOR - Übersetzungsbüro und Lektorat,servicios,typing_service,Habichergasse 20/35,Vienna,AT,48.20689392089844,16.328153610229492,http://www.korrelektor.at/,06764343503,74bd8a1b-4ac2-42c7-a1fb-a920e77b0cf2
Diwoky,servicios,lawn_service,Stadlweg 54,Vienna,AT,48.26462936401367,16.442873001098633,https://diwoky.at/,0147921040,afe9c745-70b9-41c5-9a14-a1335f14ee0b
Das LOFT,restaurantes,lounge,Praterstraße 1,Vienna,AT,48.212738037109375,16.379783630371094,https://www.dasloftwien.at,+4366488682556,42115277-c2aa-47e5-bab4-61e8565aa9f5
Donau,restaurantes,donut_shop,Donau,Vienna,AT,48.26130676269531,16.368181228637695,https://de.wikipedia.org/wiki/Donau,,970c5729-ba91-40dc-b31c-80f403c13e88
Hervis Wien Gewerbepark Stadlau,tiendas,bike_store,Gewerbeparkstraße 5,Vienna,AT,48.24648666381836,16.464771270751953,https://www.hervis.at/shop/store-finder/d/4318/wien-gewerbepark-stadlau,+4317348182,c8aacda3-4e92-4fe7-8379-e14a20b10098
Huber & Lerner,servicios,printing_service,Weihburggasse 4,Vienna,AT,48.20695114135742,16.372678756713867,http://www.huber-lerner.at/,+4315335075,383dfdb0-7b9e-4cf2-9bfc-7d9a8825e2f1
MMM Energie,servicios,b2b_oil_refinery,Reisnerstraße 5/20B,Vienna,AT,48.20246505737305,16.382436752319336,https://mmm-energie.at/,05772403,818d9810-0905-421a-b00b-857266867c1f
Brunnenmarkt,tiendas,farmers_market,Brunnengasse 16,Vienna,AT,48.212318420410156,16.336294174194336,https://www.wien.gv.at/freizeit/einkaufen/maerkte/lebensmittel/brunnenmarkt.html,+43140008090,17a8c63c-42d2-4635-8dc5-ae921fa3c7f8
PR und Mehr - Mag FH Silvia Gronau,servicios,b2b_publicity_service,Gurkgasse 50/12,Vienna,AT,48.19859313964844,16.311174392700195,https://www.prundmehr.at/,06805554447,997a2c0f-bf28-4247-89cc-eaf8088e632c
antares Tierbestattungen GmbH,servicios,cremation_service,Stadlauer Straße 38,Vienna,AT,48.22671890258789,16.4539794921875,https://www.tierbestattungen.at/,015355179,66d3e5ff-4960-407b-bb4e-bf62d4290000
BVAEB - Geschäftsstelle Wien,salud,health_insurance_office,Linke Wienzeile 48-52,Vienna,AT,48.197235107421875,16.35787582397461,https://www.bvaeb.at/,050405,0a472b98-b66c-4f81-9c4c-c8e944d95b56
Intimissimi,tiendas,designer_clothing,Albert Schweitzer Gasse 6,Vienna,AT,48.20768737792969,16.218788146972656,https://www.intimissimi.com/at/geschafte/wien/wien_albert_schweitzer_gasse_6/IO36.html?utm_medium=organic&utm_source=Bing&utm_campaign=local&utm_term=AT-IO36&y_source=1_MTQ4NzA3NDctNDgzLWxvY2F0aW9uLndlYnNpdGU%3D,015772296,ba70b293-638d-435c-9757-c3ca64fc35f5
Bauwerk Parkettwelt Wien,tiendas,flooring_store,Gonzagagasse 17,Vienna,AT,48.21586608886719,16.36963653564453,http://wien.bauwerk-parkett.at/,012121060,6e997a38-6679-4595-ba44-c1d3856c116a
Porsche Inter Auto - Wien Erdberg,servicios,auto_insurance,Erdberger Lände 34,Vienna,AT,48.20100402832031,16.405437469482422,https://www.porscheinterauto.at/kontakt/porsche-wien-erdberg,050591113,cd12ad60-a1ae-499e-960b-5705a2399c8e
Restaurant-Galaxie,restaurantes,eastern_european_restaurant,Märzstraße 1,Vienna,AT,48.20039367675781,16.336572647094727,http://www.restaurant-galaxie.at/,+4319823041,b1c17e7a-4031-4e1c-a3ba-43bb4b965a7b
Dr. Antje Schebesta,salud,orthopedics,Nordbergstraße 6,Vienna,AT,48.22661209106445,16.362037658691406,https://www.antje-schebesta.at,+4313196484,70f75b76-90ec-4d3c-bbab-e97cb0be022a
Gemeinschaftspraxis Dr. Edith Schratzberger-Vecsei u. Priv.-Doz. Dr. Andras Vecsei,salud,pediatric_gastroenterology,Bethlengasse 2,Vienna,AT,48.16938781738281,16.309871673583984,,06766047368,eb9c6224-d47b-47d9-83a2-ac38ed3ccccd
AKZENTE Personal / Zentrale Verwaltung,tiendas,kitchen_supply_store,Hutweidengasse 40/1,Vienna,AT,48.24251174926758,16.33447265625,https://www.akzente-personal.at/,013675778,8f40984c-8e86-4ea8-8a10-d1f213df6144
Apadana Restaurant,restaurantes,persian_restaurant,Hamburgerstraße 1,Vienna,AT,48.1960334777832,16.35736656188965,http://www.apadana.at/,+4315872431,d1553bc1-84f7-49bb-b9c8-b844cbcdd0a3
CityM - Ihr Hausbetreuer,servicios,home_cleaning,Neubaugürtel 24,Vienna,AT,48.19929504394531,16.338769912719727,http://www.citygruppe.at/,+4319249811,7f69fc0e-8344-4814-889a-1a2f35d2aff7
Handy Tabor,servicios,handyman,Taborstraße 56,Vienna,AT,48.22153091430664,16.38213348388672,https://www.herold.at/gelbe-seiten/wien/lHz38/tabor-handyshop,+436603271109,fbd891a9-422b-4d83-bd53-6002565f2479
Massageinstitut Wohlergehen,belleza,massage_therapy,Seidengasse 26,Vienna,AT,48.200435638427734,16.342247009277344,https://www.wohlergehen.at,+4315226091,da33a1ca-b5b1-4f42-847b-b9911ee2fbe7
Pars Restaurant,restaurantes,persian_restaurant,Lerchenfelder Straße 148,Vienna,AT,48.20820617675781,16.340744018554688,http://www.pars.at,+4314058245,d15143a2-a3c8-453b-9b73-35490ad6c7f6
The Starco Schuhreparatur (Vibram Vienna Academy),belleza,shoe_repair,Fleischmarkt 28/IV,Vienna,AT,48.20998764038086,16.37879753112793,,+436706035464,5b1b77cd-6387-41fe-ae9b-26c418521eda
BAUHAUS,tiendas,hardware_store,Oberlaaer Straße 294,Vienna,AT,48.14990234375,16.360980987548828,http://www.bauhaus.at/,+4316163211,060be352-d96c-49f7-a8e6-f95d1ff108be
Kenny´s Porzellangasse,restaurantes,hawaiian_restaurant,Porzellangasse 52,Vienna,AT,48.22429275512695,16.36185646057129,http://kennys.at/,+436603192561,bd678b50-d0a0-48e7-9917-575b75a5a4a9
Sachertortenshop.at,restaurantes,pie_shop,Büro: Simmeringer Hauptstraße 289/4/56,Vienna,AT,48.15821075439453,16.43547248840332,https://www.sachertortenshop.at/,06705559909,0bbc7040-c6fe-4f5d-88a0-caa294f45728
Triumph,tiendas,lingerie_store,Meidlinger Hauptstr. 34,Vienna,AT,48.17959213256836,16.32973861694336,http://at.triumph.com,+4318137187,79b59cb4-8c9b-41c9-9e4e-fec293ed0e27
"Dr. Ulrike Müller-Hofbauer, MDSc",salud,pediatric_dentistry,An der Oberen Alten Donau 187,Vienna,AT,48.241092681884766,16.426712036132812,https://www.wienerzahnarzt.at/,012023646,f32f999f-5ca0-4361-9513-758f1a5af506
Pferdehof Paradeiser,belleza,horse_boarding,Neu Albern 5,Vienna,AT,48.16762161254883,16.479625701904297,http://www.pferdehof-paradeiser.at/,+436644558245,f54b8a8e-9e8a-4780-a587-dfaba738b5a0
Verena Kucher,salud,chiropractic,Schrötlgasse 12,Vienna,AT,48.2391242980957,16.436433792114258,https://www.osteopathie-kucher.at/,069910664912,2623ffef-e85d-4f61-b1b2-10b926d045b4
Dr. Johannes Öhlböck,salud,rheumatology,Wickenburggasse 26,Vienna,AT,48.21445846557617,16.35386848449707,http://www.raoe.at/,+4315054959,c058195f-ee5c-4f0d-a81f-0f90901235fb
AUVA Rehabilitationszentrum Meidling,salud,rehabilitation_center,Köglergasse 2a,Vienna,AT,48.1723518371582,16.345518112182617,http://www.auva.at/rzmeidling,05939355000,bd864cfc-da1a-48fd-b402-f45a2d23f2a7
Mail Boxes Etc. Dresdner Str.,servicios,courier_and_delivery_service,Dresdner Straße 60,Vienna,AT,48.23662567138672,16.379384994506836,https://www.mbe.at/wien-dresdner-strasse,01333639333,2e603b45-185b-48e2-8cb6-c5585a2474ab
Philippe Dodier,salud,neuropathology,Pelikangasse 4,Vienna,AT,48.21583557128906,16.348222732543945,https://www.ordination-dodier.at/,+436608841698,28564f59-9617-4328-b634-135678b633f2
Restaurant Bukowina,restaurantes,romanian_restaurant,Ballgasse 6,Vienna,AT,48.20619201660156,16.373077392578125,http://www.restaurantbukowina.at,+4315120628,9e232077-a7e6-44d7-8576-61ede6785062
Flanagan's Irish Pub Vienna,restaurantes,irish_pub,Schwarzenbergstraße 1/3,Vienna,AT,48.203330993652344,16.373716354370117,http://www.flanagans.at/,+4315137378,b7108601-a04b-4ef3-b00f-124154057203
Swietelsky AG Zweigniederlassung Developments,belleza,personal_or_beauty_service,Tuchlauben 11/15,Vienna,AT,48.21045684814453,16.370086669921875,https://www.swietelsky.at/standort/swietelsky-ag-filiale-bautrager-osterreich-standort-wien/,01580211717,69b74762-94bb-4307-ba01-3a80ab800c8e
PhysioTierärztin Mag. Martina Süss mit HundeFitnessCenter,belleza,animal_hospital,Mühlbergstraße 5,Vienna,AT,48.20824432373047,16.212636947631836,https://tierenergie.at/,06504649158,d2e1ad9f-f95f-471f-be40-c4471f3400fb
Tierplus Wien-Seyring,belleza,animal_or_pet_service,Seyringer Str. 8,Vienna,AT,48.26610565185547,16.455766677856445,http://www.tierplus.at,+4318901271300,63ea22ba-cefd-4fad-974c-8a4231bbe301
SkinConcept,belleza,skin_care_and_makeup,Wattmanngasse 12,Vienna,AT,48.183372497558594,16.297603607177734,http://www.skinconcept.at/,+436766173766,5555a27e-5a08-4beb-9dbb-39144faa150b
OPUS MAGNUM Tattoo Studio,belleza,tattoo_and_piercing,Wilhelminenstraße 74,Vienna,AT,48.2174072265625,16.31060218811035,http://www.opusmagnum.at/,+4312315027,fa721683-bd10-425f-9992-d60f7b57f15a
Kenny's World of Juices,restaurantes,smoothie_juice_bar,Favoritenstraße 115/117,Vienna,AT,48.17475128173828,16.377967834472656,https://www.kennys.at/,+4366565442959,a1ccc848-85d9-43f2-a8ad-07db5c851efd
Permanentbeauty OG,belleza,beauty_salon,Landstraßer Hauptstraße 117,Vienna,AT,48.196285247802734,16.396291732788086,https://www.permanentbeauty.at,+4317107340,8fea4c1c-a2d5-4521-ba65-008835e82ce4
BILLA,tiendas,convenience_store,Krottenbachstraße 88,Vienna,AT,48.241085052490234,16.33171844482422,https://www.billa.at/,+4313692585,a5749fe1-f689-410f-9a25-08338a4fc52f
La Scala Pizzeria - Ristorante,belleza,pizza_delivery_service,Brünner Straße 221,Vienna,AT,48.292625427246094,16.417268753051758,https://la-scala.at/,012641000,cd244b4e-9954-410b-acbe-b2f1b67b2f64
Mama's African Grill-Bar,restaurantes,african_restaurant,Steudelgasse 25,Vienna,AT,48.17403793334961,16.384212493896484,https://mamas-african-grill-bar.eatbu.com/,+436609071144,0da5e555-62c6-446b-bccb-83ca81073348
Assistenz24,salud,home_health_care,Boltzmanngasse 24-26/Top B1,Vienna,AT,48.22407150268555,16.3565731048584,https://www.youtube.com/@assistenz24_einfachbesserleben/videos,+43720303962,8a0bbc82-3b84-4ae7-95ce-644afb85b0a4
Kronen Zeitung,servicios,print_media,Muthgasse 2,Vienna,AT,48.245521545410156,16.366966247558594,https://www.krone.at/,+435706023410,a5aa8697-a8ce-49bd-a03a-0e2a765f9fc0
Fußpflege und Kosmetik Claudia,belleza,nail_salon,Zur Spinnerin 44,Vienna,AT,48.17166519165039,16.35378074645996,http://www.fusspflege-claudia.at/,+4316079636,d82a6c53-5414-40f5-b5ab-87e8e3f1d53b
SchnittBogen,tiendas,fashion_and_apparel_store,Untergrundbahn Bogen 3-4,Vienna,AT,48.18959045410156,16.338069915771484,http://www.schnittbogen.at,+436767195305,864245f1-480f-4905-ab24-2499489db686
Hanf Mann CBD Shop,salud,cannabis_clinic,Hernalser Hauptstraße 79A/1/6,Vienna,AT,48.218353271484375,16.32910919189453,https://hanf-mann.at/,+436764157515,edcf922a-ce38-4f63-9f1b-e8610a11c863
BeerLovers,tiendas,liquor_store,Gumpendorfer Straße 35,Vienna,AT,48.19879150390625,16.358285903930664,https://www.beerlovers.at/,+4315810513,f6532559-f82e-401f-aa7b-e1302d4c20e8
Chaarmant Hair Extensions,belleza,hair_extensions,Favoritenstraße 59,Vienna,AT,48.18362045288086,16.37450408935547,https://www.chaarmant.at/,+436606520828,fefa18d3-bc58-46be-92b9-ed16b113d039
ZFM Zentrum für Mobilität,salud,outpatient_care_facility,"Argentinierstraße 71/14 Ordinationseingang: Wiedner Gürtel / Ecke, Argentinierstraße",Vienna,AT,48.187477111816406,16.377288818359375,https://www.zfm.wien/,+4312269898,28ed2a20-74ff-4e53-af38-ff02ac913183
Restaurant Suli,restaurantes,dim_sum_restaurant,Valentingasse 2,Vienna,AT,48.151756286621094,16.265012741088867,http://restaurant-suli.at/,+4318863142,06e34858-0b24-42c8-893a-d35eaab7fb66
Warhammer - Wien Westbahnhof,tiendas,hobby_shop,Europaplatz 1,Vienna,AT,48.19677734375,16.337772369384766,http://www.games-workshop.com/,+4315223178,db9757e9-9816-46df-8036-c1f1b4d2a661
City & Country Golfclub Wienerberg,servicios,private_association,Gutheil-Schoder-Gasse 7,Vienna,AT,48.163475036621094,16.3426513671875,http://www.cityandcountry.at/,+43166123,ed8eaaf7-1c21-41ae-a118-fe667f26e7bb
Chirurgie Rais,salud,surgery_center,Heiligenstädter Straße 38/4,Vienna,AT,48.238407135009766,16.35854721069336,https://chirurgie-rais.at/,019054040,cabf224a-3661-428e-9b15-be5a193bfcf9
Montblanc,tiendas,jewelry_store,Graben 15,Vienna,AT,48.20884704589844,16.369157791137695,http://www.montblanc.com,+4315323330,753205e6-d295-4934-9ab6-f68aa3fcd825
Hotel4Paws,belleza,animal_shelter,Wagner-Schönkirch-Gasse 9,Vienna,AT,48.14226150512695,16.362592697143555,http://www.hotel4paws.at/,+436606654313,788596b8-8706-471e-a880-0a1a2d3d4015
Denns BioMarkt,tiendas,public_market,Hauptstraße 33-35,Vienna,AT,48.20875930786133,16.224180221557617,https://www.denns-biomarkt.at/wien-hauptstr-33-35/marktseite/,015771273,d2ac1e05-2f62-4f96-99c6-9e1023692030
Design Rampf,servicios,architectural_designer,Kinderspitalgasse 1/3,Vienna,AT,48.21554183959961,16.34514617919922,https://www.designrampf.at,+43140217010,6c9252dd-1cb2-42ec-ba44-c6b604e1d8c9
BrillBird Nailart Handels OG,tiendas,hair_supply_store,Nussdorfer Straße 60,Vienna,AT,48.2279167175293,16.3550968170166,https://brillbirdshop.at/,+436765744838,a11ce718-62b8-4f70-8c53-aad567070599
DAO-Zentrum,belleza,meditation_center,Lustkandlgasse 53/1,Vienna,AT,48.23029327392578,16.351795196533203,http://www.dao-zentrum.at/,+436764169932,3e8719a5-3551-452f-b707-b8f15fe8369e
Tierklinik Döbling,belleza,animal_hospital,Peter-Jordan-Straße 12,Vienna,AT,48.237091064453125,16.34732437133789,http://www.tierklinik-doebling.at/,013681684,0cb9a1ce-eb57-4497-a0fb-1241fb46e7b9
Allergie-Ambulatorium Innere Stadt,salud,allergy_and_immunology,Walfischgasse 3,Vienna,AT,48.203487396240234,16.370817184448242,http://www.allergie-wien1.at/,015127926,eb55c97a-b737-4009-866f-777d701175da
Chainge | Bike & e-Scooter Werkstätte,servicios,bike_repair_maintenance,Paragonstraße 2,Vienna,AT,48.227474212646484,16.3586483001709,http://www.chainge.at/,06601333100,6863d622-ae12-49e6-8d21-27e901423e0f
Garpa Garten & Park Einrichtungen GmbH,tiendas,outdoor_furniture_store,Schulhof 6,Vienna,AT,48.2110710144043,16.369338989257812,http://www.garpa.at/,015131909,93d10d07-b3d5-42ff-ba2e-e6cdf46cc7ee
Abnehmen im Liegen Wien 20,belleza,weight_loss_center,Dresdner Str. 128,Vienna,AT,48.230224609375,16.38688850402832,https://www.abnehmenimliegenwien.at/,06649224439,8d2673dc-0822-48f2-a7ce-2fef3a92e624
